Entity,Code,Day,people_vaccinated_per_hundred,05-09,10-14,15-17,18-24,25-49,50-59,60-69,70-79,80+
Bulgaria,BGR,22-01-2021,0.07,,,,,,,,,
Bulgaria,BGR,23-01-2021,0.07,,,,,,,,,
Bulgaria,BGR,24-01-2021,0.07,,,,,,,,,
Bulgaria,BGR,25-01-2021,0.07,,,,,,,,,
Bulgaria,BGR,26-01-2021,0.08,,,,,,,,,
Bulgaria,BGR,27-01-2021,0.11,,,,,,,,,
Bulgaria,BGR,28-01-2021,0.16,,,,,,,,,
Bulgaria,BGR,29-01-2021,0.19,,,,,,,,,
Bulgaria,BGR,30-01-2021,0.19,,,,,,,,,
Bulgaria,BGR,31-01-2021,0.19,,,,,,,,,
Bulgaria,BGR,01-02-2021,0.2,,,,,,,,,
Bulgaria,BGR,02-02-2021,0.22,,,,,,,,,
Bulgaria,BGR,03-02-2021,0.24,,,,,,,,,
Bulgaria,BGR,04-02-2021,0.25,,,,,,,,,
Bulgaria,BGR,05-02-2021,0.25,,,,,,,,,
Bulgaria,BGR,06-02-2021,0.25,,,,,,,,,
Bulgaria,BGR,07-02-2021,0.25,,,,,,,,,
Bulgaria,BGR,08-02-2021,0.25,,,,,,,,,
Bulgaria,BGR,09-02-2021,0.26,,,,,,,,,
Bulgaria,BGR,10-02-2021,0.27,,,,,,,,,
Bulgaria,BGR,11-02-2021,0.29,,,,,,,,,
Bulgaria,BGR,12-02-2021,0.3,,,,,,,,,
Bulgaria,BGR,13-02-2021,0.3,,,,,,,,,
Bulgaria,BGR,14-02-2021,0.3,,,,,,,,,
Bulgaria,BGR,15-02-2021,0.31,,,,,,,,,
Bulgaria,BGR,16-02-2021,0.33,,,,,,,,,
Bulgaria,BGR,17-02-2021,0.35,,,,,,,,,
Bulgaria,BGR,18-02-2021,0.37,,,,,,,,,
Bulgaria,BGR,19-02-2021,0.39,,,,,,,,,
Bulgaria,BGR,20-02-2021,0.39,,,,,,,,,
Bulgaria,BGR,21-02-2021,0.39,,,,,,,,,
Bulgaria,BGR,22-02-2021,0.41,,,,,,,,,
Bulgaria,BGR,23-02-2021,0.43,,,,,,,,,
Bulgaria,BGR,24-02-2021,0.46,,,,,,,,,
Bulgaria,BGR,25-02-2021,0.5,,,,,,,,,
Bulgaria,BGR,26-02-2021,0.54,,,,,,,,,
Bulgaria,BGR,27-02-2021,0.54,,,,,,,,,
Bulgaria,BGR,28-02-2021,0.54,,,,,,,,,
Bulgaria,BGR,01-03-2021,0.56,,,,,,,,,
Bulgaria,BGR,02-03-2021,0.6,,,,,,,,,
Bulgaria,BGR,03-03-2021,0.61,,,,,,,,,
Bulgaria,BGR,04-03-2021,0.68,,,,,,,,,
Bulgaria,BGR,05-03-2021,0.72,,,,,,,,,
Bulgaria,BGR,06-03-2021,0.73,,,,,,,,,
Bulgaria,BGR,07-03-2021,0.73,,,,,,,,,
Bulgaria,BGR,08-03-2021,0.73,,,,,,,,,
Bulgaria,BGR,09-03-2021,0.75,,,,,,,,,
Bulgaria,BGR,10-03-2021,0.76,,,,,,,,,
Bulgaria,BGR,11-03-2021,0.78,,,,,,,,,
Bulgaria,BGR,12-03-2021,0.83,,,,,,,,,
Bulgaria,BGR,13-03-2021,0.84,,,,,,,,,
Bulgaria,BGR,14-03-2021,0.85,,,,,,,,,
Bulgaria,BGR,15-03-2021,0.87,,,,,,,,,
Bulgaria,BGR,16-03-2021,0.9,,,,,,,,,
Bulgaria,BGR,17-03-2021,0.92,,,,,,,,,
Bulgaria,BGR,18-03-2021,0.97,,,,,,,,,
Bulgaria,BGR,19-03-2021,1.01,,,,,,,,,
Bulgaria,BGR,20-03-2021,1.03,,,,,,,,,
Bulgaria,BGR,21-03-2021,1.03,,,,,,,,,
Bulgaria,BGR,22-03-2021,1.07,,,,,,,,,
Bulgaria,BGR,23-03-2021,1.14,,,,,,,,,
Bulgaria,BGR,24-03-2021,1.16,,,,,,,,,
Bulgaria,BGR,25-03-2021,1.21,,,,,,,,,
Bulgaria,BGR,26-03-2021,1.26,,,,,,,,,
Bulgaria,BGR,27-03-2021,1.27,,,,,,,,,
Bulgaria,BGR,28-03-2021,1.28,,,,,,,,,
Bulgaria,BGR,29-03-2021,1.31,,,,,,,,,
Bulgaria,BGR,30-03-2021,1.35,,,,,,,,,
Bulgaria,BGR,31-03-2021,1.38,,,,,,,,,
Bulgaria,BGR,01-04-2021,1.41,,,,,,,,,
Bulgaria,BGR,02-04-2021,1.45,,,,,,,,,
Bulgaria,BGR,03-04-2021,1.46,,,,,,,,,
Bulgaria,BGR,04-04-2021,1.46,,,,,,,,,
Bulgaria,BGR,05-04-2021,1.49,,,,,,,,,
Bulgaria,BGR,06-04-2021,1.52,,,,,,,,,
Bulgaria,BGR,07-04-2021,1.56,,,,,,,,,
Bulgaria,BGR,08-04-2021,1.6,,,,,,,,,
Bulgaria,BGR,09-04-2021,1.63,,,,,,,,,
Bulgaria,BGR,10-04-2021,1.64,,,,,,,,,
Bulgaria,BGR,11-04-2021,1.64,,,,,,,,,
Bulgaria,BGR,12-04-2021,1.66,,,,,,,,,
Bulgaria,BGR,13-04-2021,1.69,,,,,,,,,
Bulgaria,BGR,14-04-2021,1.74,,,,,,,,,
Bulgaria,BGR,15-04-2021,1.79,,,,,,,,,
Bulgaria,BGR,16-04-2021,1.84,,,,,,,,,
Bulgaria,BGR,17-04-2021,1.86,,,,,,,,,
Bulgaria,BGR,18-04-2021,1.86,,,,,,,,,
Bulgaria,BGR,19-04-2021,1.9,,,,,,,,,
Bulgaria,BGR,20-04-2021,1.96,,,,,,,,,
Bulgaria,BGR,21-04-2021,2.08,,,,,,,,,
Bulgaria,BGR,22-04-2021,2.2,,,,,,,,,
Bulgaria,BGR,23-04-2021,2.32,,,,,,,,,
Bulgaria,BGR,24-04-2021,2.36,,,,,,,,,
Bulgaria,BGR,25-04-2021,2.38,,,,,,,,,
Bulgaria,BGR,26-04-2021,2.46,,,,,,,,,
Bulgaria,BGR,27-04-2021,2.58,,,,,,,,,
Bulgaria,BGR,28-04-2021,2.76,,,,,,,,,
Bulgaria,BGR,29-04-2021,3.01,,,,,,,,,
Bulgaria,BGR,30-04-2021,3.09,,,,,,,,,
Bulgaria,BGR,01-05-2021,3.12,,,,,,,,,
Bulgaria,BGR,02-05-2021,3.13,,,,,,,,,
Bulgaria,BGR,03-05-2021,3.19,,,,,,,,,
Bulgaria,BGR,04-05-2021,3.27,,,,,,,,,
Bulgaria,BGR,05-05-2021,3.64,,,,,,,,,
Bulgaria,BGR,06-05-2021,3.69,,,,,,,,,
Bulgaria,BGR,07-05-2021,4.12,,,,,,,,,
Bulgaria,BGR,08-05-2021,4.2,,,,,,,,,
Bulgaria,BGR,09-05-2021,4.23,,,,,,,,,
Bulgaria,BGR,10-05-2021,4.52,,,,,,,,,
Bulgaria,BGR,11-05-2021,4.9,,,,,,,,,
Bulgaria,BGR,12-05-2021,5.25,,,,,,,,,
Bulgaria,BGR,13-05-2021,5.63,,,,,,,,,
Bulgaria,BGR,14-05-2021,5.94,,,,,,,,,
Bulgaria,BGR,15-05-2021,5.99,,,,,,,,,
Bulgaria,BGR,16-05-2021,6.01,,,,,,,,,
Bulgaria,BGR,17-05-2021,6.18,,,,,,,,,
Bulgaria,BGR,18-05-2021,6.39,,,,,,,,,
Bulgaria,BGR,19-05-2021,6.64,,,,,,,,,
Bulgaria,BGR,20-05-2021,6.95,,,,,,,,,
Bulgaria,BGR,21-05-2021,7.17,,,,,,,,,
Bulgaria,BGR,22-05-2021,7.23,,,,,,,,,
Bulgaria,BGR,23-05-2021,7.27,,,,,,,,,
Bulgaria,BGR,24-05-2021,7.32,,,,,,,,,
Bulgaria,BGR,25-05-2021,7.48,,,,,,,,,
Bulgaria,BGR,26-05-2021,7.63,,,,,,,,,
Bulgaria,BGR,27-05-2021,7.74,,,,,,,,,
Bulgaria,BGR,28-05-2021,7.89,,,,,,,,,
Bulgaria,BGR,29-05-2021,7.96,,,,,,,,,
Bulgaria,BGR,30-05-2021,8.01,,,,,,,,,
Bulgaria,BGR,31-05-2021,8.13,,,,,,,,,
Bulgaria,BGR,01-06-2021,8.29,,,,,,,,,
Bulgaria,BGR,02-06-2021,8.51,,,,,,,,,
Bulgaria,BGR,03-06-2021,8.72,,,,,,,,,
Bulgaria,BGR,04-06-2021,8.93,,,,,,,,,
Bulgaria,BGR,05-06-2021,8.99,,,,,,,,,
Bulgaria,BGR,06-06-2021,9.05,,,,,,,,,
Bulgaria,BGR,07-06-2021,9.2,,,,,,,,,
Bulgaria,BGR,08-06-2021,9.4,,,,,,,,,
Bulgaria,BGR,09-06-2021,9.64,,,,,,,,,
Bulgaria,BGR,10-06-2021,9.87,,,,,,,,,
Bulgaria,BGR,11-06-2021,10.07,,,,,,,,,
Bulgaria,BGR,12-06-2021,10.11,,,,,,,,,
Bulgaria,BGR,13-06-2021,10.13,,,,,,,,,
Bulgaria,BGR,14-06-2021,10.21,,,,,,,,,
Bulgaria,BGR,15-06-2021,10.34,,,,,,,,,
Bulgaria,BGR,16-06-2021,10.5,,,,,,,,,
Bulgaria,BGR,17-06-2021,10.67,,,,,,,,,
Bulgaria,BGR,18-06-2021,10.81,,,,,,,,,
Bulgaria,BGR,19-06-2021,10.84,,,,,,,,,
Bulgaria,BGR,20-06-2021,10.86,,,,,,,,,
Bulgaria,BGR,21-06-2021,10.92,,,,,,,,,
Bulgaria,BGR,22-06-2021,11.02,,,,,,,,,
Bulgaria,BGR,23-06-2021,11.13,,,,,,,,,
Bulgaria,BGR,24-06-2021,11.25,,,,,,,,,
Bulgaria,BGR,25-06-2021,11.36,,,,,,,,,
Bulgaria,BGR,26-06-2021,11.38,,,,,,,,,
Bulgaria,BGR,27-06-2021,11.4,,,,,,,,,
Bulgaria,BGR,28-06-2021,11.47,,,,,,,,,
Bulgaria,BGR,29-06-2021,11.57,,,,,,,,,
Bulgaria,BGR,30-06-2021,11.68,,,,,,,,,
Bulgaria,BGR,01-07-2021,11.78,,,,,,,,,
Bulgaria,BGR,02-07-2021,11.87,,,,,,,,,
Bulgaria,BGR,03-07-2021,11.89,,,,,,,,,
Bulgaria,BGR,04-07-2021,11.9,,,,,,,,,
Bulgaria,BGR,05-07-2021,11.95,,,,,,,,,
Bulgaria,BGR,06-07-2021,12.04,,,,,,,,,
Bulgaria,BGR,07-07-2021,12.12,,,,,,,,,
Bulgaria,BGR,08-07-2021,12.21,,,,,,,,,
Bulgaria,BGR,09-07-2021,12.28,,,,,,,,,
Bulgaria,BGR,10-07-2021,12.3,,,,,,,,,
Bulgaria,BGR,11-07-2021,12.31,,,,,,,,,
Bulgaria,BGR,12-07-2021,12.36,,,,,,,,,
Bulgaria,BGR,27-07-2021,14.17,,,,,,,,,
Bulgaria,BGR,28-07-2021,14.28,,,,,,,,,
Bulgaria,BGR,29-07-2021,14.38,,,,,,,,,
Bulgaria,BGR,30-07-2021,14.47,,,,,,,,,
Bulgaria,BGR,31-07-2021,14.5,,,,,,,,,
Bulgaria,BGR,01-08-2021,14.52,,,,,,,,,
Bulgaria,BGR,02-08-2021,14.59,,,,,,,,,
Bulgaria,BGR,03-08-2021,14.69,,,,,,,,,
Bulgaria,BGR,04-08-2021,14.79,,,,,,,,,
Bulgaria,BGR,05-08-2021,14.9,,,,,,,,,
Bulgaria,BGR,06-08-2021,15,,,,,,,,,
Bulgaria,BGR,07-08-2021,15.02,,,,,,,,,
Bulgaria,BGR,08-08-2021,15.04,,,,,,,,,
Bulgaria,BGR,09-08-2021,15.12,,,,,,,,,
Bulgaria,BGR,10-08-2021,15.21,,,,,,,,,
Bulgaria,BGR,11-08-2021,15.31,,,,,,,,,
Bulgaria,BGR,12-08-2021,15.42,,,,,,,,,
Bulgaria,BGR,13-08-2021,15.51,,,,,,,,,
Bulgaria,BGR,14-08-2021,15.54,,,,,,,,,
Bulgaria,BGR,15-08-2021,15.56,,,,,,,,,
Bulgaria,BGR,16-08-2021,15.65,,,,,,,,,
Bulgaria,BGR,17-08-2021,15.76,,,,,,,,,
Bulgaria,BGR,18-08-2021,15.88,,,,,,,,,
Bulgaria,BGR,19-08-2021,15.98,,,,,,,,,
Bulgaria,BGR,20-08-2021,16.09,,,,,,,,,
Bulgaria,BGR,21-08-2021,16.12,,,,,,,,,
Bulgaria,BGR,22-08-2021,16.14,,,,,,,,,
Bulgaria,BGR,23-08-2021,16.23,,,,,,,,,
Bulgaria,BGR,24-08-2021,16.36,,,,,,,,,
Bulgaria,BGR,25-08-2021,16.48,,,,,,,,,
Bulgaria,BGR,26-08-2021,16.6,,,,,,,,,
Bulgaria,BGR,27-08-2021,16.71,,,,,,,,,
Bulgaria,BGR,28-08-2021,16.75,,,,,,,,,
Bulgaria,BGR,29-08-2021,16.77,,,,,,,,,
Bulgaria,BGR,30-08-2021,16.87,,,,,,,,,
Bulgaria,BGR,31-08-2021,17,,,,,,,,,
Bulgaria,BGR,01-09-2021,17.12,,,,,,,,,
Bulgaria,BGR,02-09-2021,17.23,,,,,,,,,
Bulgaria,BGR,03-09-2021,17.34,,,,,,,,,
Bulgaria,BGR,04-09-2021,17.37,,,,,,,,,
Bulgaria,BGR,05-09-2021,17.39,,,,,,,,,
Bulgaria,BGR,06-09-2021,17.41,,,,,,,,,
Bulgaria,BGR,07-09-2021,17.53,,,,,,,,,
Bulgaria,BGR,08-09-2021,17.65,,,,,,,,,
Bulgaria,BGR,09-09-2021,17.76,,,,,,,,,
Bulgaria,BGR,10-09-2021,17.88,,,,,,,,,
Bulgaria,BGR,11-09-2021,17.91,,,,,,,,,
Bulgaria,BGR,12-09-2021,17.93,,,,,,,,,
Bulgaria,BGR,13-09-2021,18.01,,,,,,,,,
Bulgaria,BGR,14-09-2021,18.12,,,,,,,,,
Bulgaria,BGR,15-09-2021,18.23,,,,,,,,,
Bulgaria,BGR,16-09-2021,18.34,,,,,,,,,
Bulgaria,BGR,17-09-2021,18.45,,,,,,,,,
Bulgaria,BGR,18-09-2021,18.49,,,,,,,,,
Bulgaria,BGR,19-09-2021,18.5,,,,,,,,,
Bulgaria,BGR,20-09-2021,18.59,,,,,,,,,
Bulgaria,BGR,21-09-2021,18.69,,,,,,,,,
Bulgaria,BGR,22-09-2021,18.71,,,,,,,,,
Bulgaria,BGR,23-09-2021,18.83,,,,,,,,,
Bulgaria,BGR,24-09-2021,18.94,,,,,,,,,
Bulgaria,BGR,25-09-2021,18.97,,,,,,,,,
Bulgaria,BGR,26-09-2021,18.98,,,,,,,,,
Bulgaria,BGR,27-09-2021,19.03,,,,,,,,,
Bulgaria,BGR,28-09-2021,19.11,,,,,,,,,
Bulgaria,BGR,29-09-2021,19.2,,,,,,,,,
Bulgaria,BGR,30-09-2021,19.29,,,,,,,,,
Bulgaria,BGR,01-10-2021,19.36,,,,,,,,,
Bulgaria,BGR,02-10-2021,19.38,,,,,,,,,
Bulgaria,BGR,04-10-2021,19.44,,,,,,,,,
Bulgaria,BGR,05-10-2021,19.51,,,,,,,,,
Bulgaria,BGR,06-10-2021,19.58,,,,,,,,,
Bulgaria,BGR,07-10-2021,19.65,,,,,,,,,
Bulgaria,BGR,08-10-2021,19.71,,,,,,,,,
Bulgaria,BGR,09-10-2021,19.73,,,,,,,,,
Bulgaria,BGR,10-10-2021,19.74,,,,,,,,,
Bulgaria,BGR,11-10-2021,19.79,,,,,,,,,
Bulgaria,BGR,12-10-2021,19.86,,,,,,,,,
Bulgaria,BGR,13-10-2021,19.9,,,,,,,,,
Bulgaria,BGR,14-10-2021,19.97,,,,,,,,,
Bulgaria,BGR,15-10-2021,20.05,,,,,,,,,
Bulgaria,BGR,16-10-2021,20.07,,,,,,,,,
Bulgaria,BGR,17-10-2021,20.08,,,,,,,,,
Bulgaria,BGR,18-10-2021,20.13,,,,,,,,,
Bulgaria,BGR,19-10-2021,20.2,,,,,,,,,
Bulgaria,BGR,20-10-2021,20.32,,,,,,,,,
Bulgaria,BGR,21-10-2021,20.55,,,,,,,,,
Bulgaria,BGR,22-10-2021,20.74,,,,,,,,,
Bulgaria,BGR,23-10-2021,20.83,,,,,,,,,
Bulgaria,BGR,25-10-2021,21.01,,,,,,,,,
Bulgaria,BGR,26-10-2021,21.26,,,,,,,,,
Bulgaria,BGR,27-10-2021,21.45,,,,,,,,,
Bulgaria,BGR,28-10-2021,21.63,,,,,,,,,
Bulgaria,BGR,29-10-2021,21.81,,,,,,,,,
Bulgaria,BGR,30-10-2021,21.87,,,,,,,,,
Bulgaria,BGR,31-10-2021,21.91,,,,,,,,,
Bulgaria,BGR,01-11-2021,22.03,,,,,,,,,
Bulgaria,BGR,02-11-2021,22.17,,,,,,,,,
Bulgaria,BGR,03-11-2021,22.31,,,,,,,,,
Bulgaria,BGR,04-11-2021,22.46,,,,,,,,,
Bulgaria,BGR,05-11-2021,22.61,,,,,,,,,
Bulgaria,BGR,06-11-2021,22.66,,,,,,,,,
Bulgaria,BGR,07-11-2021,22.7,,,,,,,,,
Bulgaria,BGR,08-11-2021,22.79,,,,,,,,,
Bulgaria,BGR,09-11-2021,22.91,,,,,,,,,
Bulgaria,BGR,10-11-2021,23.04,,,,,,,,,
Bulgaria,BGR,11-11-2021,23.23,,,,,,,,,
Bulgaria,BGR,12-11-2021,23.42,,,,,,,,,
Bulgaria,BGR,13-11-2021,23.49,,,,,,,,,
Bulgaria,BGR,15-11-2021,23.69,,,,,,,,,
Bulgaria,BGR,16-11-2021,23.89,,,,,,,,,
Bulgaria,BGR,17-11-2021,24.08,,,,,,,,,
Bulgaria,BGR,18-11-2021,24.27,,,,,,,,,
Bulgaria,BGR,19-11-2021,24.46,,,,,,,,,
Bulgaria,BGR,20-11-2021,24.52,,,,,,,,,
Bulgaria,BGR,21-11-2021,24.55,,,,,,,,,
Bulgaria,BGR,22-11-2021,24.69,,,,,,,,,
Bulgaria,BGR,23-11-2021,24.86,,,,,,,,,
Bulgaria,BGR,24-11-2021,25.02,,,,,,,,,
Bulgaria,BGR,25-11-2021,25.19,,,,,,,,,
Bulgaria,BGR,26-11-2021,25.36,,,,,,,,,
Bulgaria,BGR,27-11-2021,25.41,,,,,,,,,
Bulgaria,BGR,28-11-2021,25.45,,,,,,,,,
Bulgaria,BGR,29-11-2021,25.56,,,,,,,,,
Bulgaria,BGR,30-11-2021,25.7,,,,,,,,,
Bulgaria,BGR,01-12-2021,25.82,,,,,,,,,
Bulgaria,BGR,02-12-2021,25.95,,,,,,,,,
Bulgaria,BGR,03-12-2021,26.07,,,,,,,,,
Bulgaria,BGR,04-12-2021,26.11,,,,,,,,,
Bulgaria,BGR,06-12-2021,26.22,,,,,,,,,
Bulgaria,BGR,07-12-2021,26.32,,,,,,,,,
Bulgaria,BGR,08-12-2021,26.42,,,,,,,,,
Bulgaria,BGR,09-12-2021,26.52,,,,,,,,,
Bulgaria,BGR,10-12-2021,26.62,,,,,,,,,
Bulgaria,BGR,11-12-2021,26.65,,,,,,,,,
Bulgaria,BGR,12-12-2021,26.67,,,,,,,,,
Bulgaria,BGR,13-12-2021,26.75,,,,,,,,,
Bulgaria,BGR,14-12-2021,26.84,,,,,,,,,
Bulgaria,BGR,15-12-2021,26.92,,,,,,,,,
Bulgaria,BGR,16-12-2021,27.01,,,,,,,,,
Bulgaria,BGR,17-12-2021,27.1,,,,,,,,,
Bulgaria,BGR,18-12-2021,27.13,,,,,,,,,
Bulgaria,BGR,19-12-2021,27.15,,,,,,,,,
Bulgaria,BGR,20-12-2021,27.23,,,,,,,,,
Bulgaria,BGR,21-12-2021,27.33,,,,,,,,,
Bulgaria,BGR,22-12-2021,27.42,,,,,,,,,
Bulgaria,BGR,23-12-2021,27.5,,,,,,,,,
Bulgaria,BGR,24-12-2021,27.51,,,,,,,,,
Bulgaria,BGR,25-12-2021,27.51,,,,,,,,,
Bulgaria,BGR,26-12-2021,27.52,,,,,,,,,
Bulgaria,BGR,27-12-2021,27.54,,,,,,,,,
Bulgaria,BGR,28-12-2021,27.56,,,,,,,,,
Bulgaria,BGR,29-12-2021,27.68,,,,,,,,,
Bulgaria,BGR,30-12-2021,27.75,,,,,,,,,
Bulgaria,BGR,31-12-2021,27.77,,,,,,,,,
Bulgaria,BGR,01-01-2022,27.77,,,,,,,,,
Bulgaria,BGR,02-01-2022,27.77,,,,,,,,,
Bulgaria,BGR,03-01-2022,27.79,,,,,,,,,
Bulgaria,BGR,04-01-2022,27.86,,,,,,,,,
Bulgaria,BGR,05-01-2022,27.95,,,,,,,,,
Bulgaria,BGR,06-01-2022,28.03,,,,,,,,,
Bulgaria,BGR,07-01-2022,28.11,,,,,,,,,
Bulgaria,BGR,08-01-2022,28.14,,,,,,,,,
Bulgaria,BGR,09-01-2022,28.15,,,,,,,,,
Bulgaria,BGR,10-01-2022,28.21,,,,,,,,,
Bulgaria,BGR,11-01-2022,28.28,,,,,,,,,
Bulgaria,BGR,12-01-2022,28.34,,,,,,,,,
Bulgaria,BGR,13-01-2022,28.39,,,,,,,,,
Bulgaria,BGR,14-01-2022,28.43,,,,,,,,,
Bulgaria,BGR,15-01-2022,28.45,,,,,,,,,
Bulgaria,BGR,16-01-2022,28.45,,,,,,,,,
Bulgaria,BGR,17-01-2022,28.49,,,,,,,,,
Bulgaria,BGR,18-01-2022,28.52,,,,,,,,,
Bulgaria,BGR,19-01-2022,28.57,,,,,,,,,
Bulgaria,BGR,20-01-2022,28.61,,,,,,,,,
Bulgaria,BGR,21-01-2022,28.64,,,,,,,,,
Bulgaria,BGR,22-01-2022,28.65,,,,,,,,,
Bulgaria,BGR,23-01-2022,28.66,,,,,,,,,
Bulgaria,BGR,24-01-2022,28.68,,,,,,,,,
Bulgaria,BGR,25-01-2022,28.72,,,,,,,,,
Bulgaria,BGR,26-01-2022,28.76,,,,,,,,,
Bulgaria,BGR,27-01-2022,28.82,,,,,,,,,
Bulgaria,BGR,28-01-2022,28.88,,,,,,,,,
Bulgaria,BGR,29-01-2022,28.9,,,,,,,,,
Bulgaria,BGR,30-01-2022,28.91,,,,,,,,,
Bulgaria,BGR,31-01-2022,28.95,,,,,,,,,
Bulgaria,BGR,01-02-2022,28.99,,,,,,,,,
Bulgaria,BGR,02-02-2022,29.04,,,,,,,,,
Bulgaria,BGR,03-02-2022,29.1,,,,,,,,,
Bulgaria,BGR,04-02-2022,29.15,,,,,,,,,
Bulgaria,BGR,05-02-2022,29.17,,,,,,,,,
Bulgaria,BGR,06-02-2022,29.18,,,,,,,,,
Bulgaria,BGR,07-02-2022,29.21,,,,,,,,,
Bulgaria,BGR,08-02-2022,29.25,,,,,,,,,
Bulgaria,BGR,09-02-2022,29.29,,,,,,,,,
Bulgaria,BGR,10-02-2022,29.34,,,,,,,,,
Bulgaria,BGR,11-02-2022,29.38,,,,,,,,,
Bulgaria,BGR,12-02-2022,29.39,,,,,,,,,
Bulgaria,BGR,13-02-2022,29.39,,,,,,,,,
Bulgaria,BGR,14-02-2022,29.42,,,,,,,,,
Bulgaria,BGR,15-02-2022,29.44,,,,,,,,,
Bulgaria,BGR,16-02-2022,29.47,,,,,,,,,
Bulgaria,BGR,17-02-2022,29.5,,,,,,,,,
Bulgaria,BGR,18-02-2022,29.53,,,,,,,,,
Bulgaria,BGR,19-02-2022,29.53,,,,,,,,,
Bulgaria,BGR,21-02-2022,29.56,,,,,,,,,
Bulgaria,BGR,22-02-2022,29.58,,,,,,,,,
Bulgaria,BGR,23-02-2022,29.6,,,,,,,,,
Bulgaria,BGR,24-02-2022,29.62,,,,,,,,,
Bulgaria,BGR,25-02-2022,29.64,,,,,,,,,
Bulgaria,BGR,26-02-2022,29.64,,,,,,,,,
Bulgaria,BGR,27-02-2022,29.65,,,,,,,,,
Bulgaria,BGR,28-02-2022,29.66,,,,,,,,,
Bulgaria,BGR,01-03-2022,29.67,,,,,,,,,
Bulgaria,BGR,02-03-2022,29.68,,,,,,,,,
Bulgaria,BGR,03-03-2022,29.68,,,,,,,,,
Bulgaria,BGR,21-03-2022,29.69,,,,,,,,,
Bulgaria,BGR,22-03-2022,29.7,,,,,,,,,
Bulgaria,BGR,23-03-2022,29.7,,,,,,,,,
Bulgaria,BGR,24-03-2022,29.71,,,,,,,,,
Bulgaria,BGR,25-03-2022,29.71,,,,,,,,,
Bulgaria,BGR,26-03-2022,29.71,,,,,,,,,
Bulgaria,BGR,28-03-2022,29.72,,,,,,,,,
Bulgaria,BGR,29-03-2022,29.72,,,,,,,,,
Bulgaria,BGR,30-03-2022,29.73,,,,,,,,,
Bulgaria,BGR,31-03-2022,29.73,,,,,,,,,
Bulgaria,BGR,04-04-2022,29.74,,,,,,,,,
Bulgaria,BGR,05-04-2022,29.74,,,,,,,,,
Bulgaria,BGR,06-04-2022,29.75,,,,,,,,,
Bulgaria,BGR,07-04-2022,29.75,,,,,,,,,
Bulgaria,BGR,08-04-2022,29.76,,,,,,,,,
Bulgaria,BGR,09-04-2022,29.76,,,,,,,,,
Bulgaria,BGR,11-04-2022,29.76,,,,,,,,,
Bulgaria,BGR,12-04-2022,29.76,,,,,,,,,
Bulgaria,BGR,13-04-2022,29.77,,,,,,,,,
Bulgaria,BGR,14-04-2022,29.77,,,,,,,,,
Bulgaria,BGR,18-04-2022,29.78,,,,,,,,,
Bulgaria,BGR,19-04-2022,29.78,,,,,,,,,
Bulgaria,BGR,20-04-2022,29.79,,,,,,,,,
Bulgaria,BGR,21-04-2022,29.79,,,,,,,,,
Bulgaria,BGR,22-04-2022,29.79,,,,,,,,,
Bulgaria,BGR,23-04-2022,29.79,,,,,,,,,
Bulgaria,BGR,25-04-2022,29.79,,,,,,,,,
Bulgaria,BGR,26-04-2022,29.8,,,,,,,,,
Bulgaria,BGR,27-04-2022,29.8,,,,,,,,,
Bulgaria,BGR,28-04-2022,29.8,,,,,,,,,
Bulgaria,BGR,29-04-2022,29.81,,,,,,,,,
Bulgaria,BGR,30-04-2022,29.81,,,,,,,,,
Bulgaria,BGR,02-05-2022,29.81,,,,,,,,,
Bulgaria,BGR,03-05-2022,29.81,,,,,,,,,
Bulgaria,BGR,04-05-2022,29.82,,,,,,,,,
Bulgaria,BGR,05-05-2022,29.82,,,,,,,,,
Bulgaria,BGR,06-05-2022,29.82,,,,,,,,,
Bulgaria,BGR,07-05-2022,29.82,,,,,,,,,
Bulgaria,BGR,08-05-2022,29.82,,,,,,,,,
Bulgaria,BGR,09-05-2022,29.82,,,,,,,,,
Bulgaria,BGR,10-05-2022,29.83,,,,,,,,,
Bulgaria,BGR,11-05-2022,29.83,,,,,,,,,
Bulgaria,BGR,12-05-2022,29.83,,,,,,,,,
Bulgaria,BGR,13-05-2022,29.84,,,,,,,,,
Bulgaria,BGR,14-05-2022,29.84,,,,,,,,,
Bulgaria,BGR,16-05-2022,29.84,,,,,,,,,
Bulgaria,BGR,17-05-2022,29.84,,,,,,,,,
Bulgaria,BGR,18-05-2022,29.84,,,,,,,,,
Bulgaria,BGR,19-05-2022,29.85,,,,,,,,,
Bulgaria,BGR,20-05-2022,29.85,,,,,,,,,
Bulgaria,BGR,21-05-2022,29.85,,,,,,,,,
Bulgaria,BGR,22-05-2022,29.85,,,,,,,,,
Bulgaria,BGR,23-05-2022,29.85,,,,,,,,,
Bulgaria,BGR,24-05-2022,29.85,,,,,,,,,
Bulgaria,BGR,25-05-2022,29.85,,,,,,,,,
Bulgaria,BGR,26-05-2022,29.86,,,,,,,,,
Netherlands,NLD,30-01-2021,0.01,,,,,,,,,
Netherlands,NLD,06-02-2021,0.15,,,,,,,,,
Netherlands,NLD,13-02-2021,0.57,,,,,,,,,
Netherlands,NLD,20-02-2021,0.96,,,,,,,,,
Netherlands,NLD,27-02-2021,1.62,,,,,,,,,
Netherlands,NLD,06-03-2021,2.11,,,,,,,,,
Netherlands,NLD,13-03-2021,2.62,,,,,,,,,
