Entity,Code,Day,05-09,10-14,15-17,18-24 ,25-49,50-59,60-69,70-79,80+,people_vaccinated_per_hundred
Norway,NOR,4/22/2022,,,,87.21,86.69,94.21,96.76,99.01,95.89,59.19
Norway,NOR,4/29/2022,,,,87.24,86.71,94.22,96.77,99.02,95.9,59.34
Norway,NOR,05-06-2022,,,,87.28,86.73,94.22,96.77,99.02,95.9,59.48
Norway,NOR,5/13/2022,,,,87.31,86.75,94.23,96.77,99.02,95.9,59.63
Norway,NOR,5/20/2022,,,,87.34,86.76,94.23,96.78,99.02,95.9,59.77
Norway,NOR,5/27/2022,,,,87.39,86.78,94.24,96.78,99.02,95.91,59.96
Norway,NOR,06-03-2022,,,,87.44,86.8,94.25,96.78,99.03,95.91,60.01
Norway,NOR,06-10-2022,,,,87.48,86.82,94.25,96.79,99.03,95.91,60.04
Norway,NOR,6/17/2022,,,,87.53,86.84,94.26,96.79,99.03,95.91,60.19
Norway,NOR,6/24/2022,,,,87.57,86.85,94.26,96.79,99.03,95.91,60.35
Norway,NOR,07-01-2022,,,,87.6,86.87,94.27,96.8,99.03,95.92,60.39
Norway,NOR,01-01-2021,,,,0,0,0,0,0,0,60.57
Poland,POL,01-01-2021,,,0,0,0,0,0,0,0,60.8
Poland,POL,01-08-2021,,,0,0,0,0,0,0,0,60.88
Poland,POL,1/15/2021,,,0,0,0,0,0,0,0,60.94
Poland,POL,1/22/2021,,0,0,0.04,0.16,0.33,0.16,0.06,0.03,61.11
Poland,POL,1/29/2021,,0,0.01,0.3,0.67,1.33,0.65,0.23,0.13,61.29
Poland,POL,02-05-2021,,0,0.02,1.07,1.51,2.8,1.39,0.5,0.29,61.47
Poland,POL,02-12-2021,,0,0.04,1.43,2.01,3.62,1.99,1.12,2.4,61.65
Poland,POL,2/19/2021,,0,0.04,1.75,2.35,4.11,2.29,2.1,12.34,61.85
Poland,POL,2/26/2021,,0,0.04,1.96,2.52,4.34,2.51,4.15,20.99,61.92
Poland,POL,03-05-2021,,0,0.04,2.08,2.64,4.5,2.76,7.36,27.57,61.95
Poland,POL,03-12-2021,0,0,0.05,2.15,2.71,4.59,2.94,10.13,31.56,62.09
Poland,POL,3/19/2021,0,0,0.05,2.19,2.77,4.67,3.16,13.5,34.89,62.22
Poland,POL,3/26/2021,0,0,0.05,2.22,2.82,4.74,3.44,17.88,38.19,62.35
Poland,POL,04-02-2021,0,0,0.05,2.24,2.84,4.78,3.58,19.69,39.12,62.45
Poland,POL,04-09-2021,0,0,0.05,2.25,2.86,4.81,3.65,20.34,39.42,62.54
Poland,POL,4/16/2021,0,0,0.05,2.28,2.92,5,4.29,24.46,41.89,62.56
Poland,POL,4/23/2021,0,0,0.06,2.35,3.13,5.7,5.29,30.37,44.72,62.57
Poland,POL,4/30/2021,0,0,0.06,2.48,3.79,6.84,6.59,36.84,47.5,62.65
Poland,POL,05-07-2021,0,0,0.07,2.7,4.73,8.49,9.57,43.01,49.69,62.72
Poland,POL,5/14/2021,0,0,0.08,3.26,6.28,11.8,14.57,51.73,52.29,62.8
Poland,POL,5/21/2021,0,0,0.1,4.15,7.8,15.88,21.25,58.6,54.25,62.86
Poland,POL,5/28/2021,0,0,0.13,5.78,10.16,23.42,28.57,63.69,55.83,62.93
Poland,POL,06-04-2021,0,0,0.16,7.35,13.93,30.4,35.19,67.63,57.13,62.94
Poland,POL,06-11-2021,0,0.01,0.43,9.71,19.38,35.86,43.21,69.7,58,62.96
Poland,POL,6/18/2021,0,0.01,1.19,14.34,24.69,39.93,49.91,71.1,58.67,63.02
Poland,POL,6/25/2021,0,0.02,4.24,19.87,29.7,44.43,56.07,72.41,59.29,63.07
Poland,POL,07-02-2021,0,1.85,9.44,24.48,33.69,48.32,60.35,73.57,59.88,63.13
Poland,POL,07-09-2021,0,4.09,16.36,30.24,38.07,52.19,63.56,74.87,60.6,63.2
Poland,POL,7/16/2021,0,6.75,22.51,34.95,41.76,55.21,65.8,76.1,61.31,63.27
Poland,POL,7/23/2021,0,8.6,26.54,37.93,44.31,57.34,67.44,76.93,61.81,63.3
Poland,POL,7/30/2021,0,9.97,29.15,40.11,46.11,58.84,68.54,77.53,62.19,63.32
Poland,POL,08-06-2021,0,11.08,31.23,41.66,47.41,59.94,69.31,78.03,62.53,63.37
Poland,POL,8/13/2021,0,11.93,32.76,42.87,48.45,60.8,69.91,78.43,62.82,63.43
Poland,POL,8/20/2021,0,12.8,34.28,43.99,49.41,61.57,70.44,78.8,63.1,63.48
Poland,POL,8/27/2021,0,13.69,35.8,45.02,50.31,62.3,70.92,79.12,63.36,63.51
Poland,POL,09-03-2021,0,14.49,37.07,45.88,51.03,62.86,71.3,79.39,63.57,63.51
Poland,POL,09-10-2021,0,15.05,37.96,46.56,51.6,63.29,71.6,79.61,63.74,63.51
Poland,POL,9/17/2021,0,15.58,38.76,47.14,52.11,63.67,71.86,79.79,63.9,63.51
Poland,POL,9/24/2021,0,16.13,39.48,47.73,52.6,64.03,72.1,79.96,64.03,63.54
Poland,POL,10-01-2021,0,16.59,40.13,48.24,53.03,64.32,72.3,80.1,64.16,63.59
Poland,POL,10-08-2021,0,17.22,40.91,48.67,53.4,64.57,72.46,80.22,64.26,63.63
Poland,POL,10/15/2021,0,17.83,41.65,49.07,53.74,64.8,72.61,80.33,64.36,63.67
Poland,POL,10/22/2021,0,18.33,42.29,49.48,54.1,65.02,72.76,80.43,64.45,63.68
Poland,POL,10/29/2021,0,18.69,42.8,49.91,54.47,65.27,72.91,80.53,64.54,63.68
Poland,POL,11-05-2021,0,18.99,43.21,50.3,54.81,65.48,73.03,80.62,64.61,63.69
Poland,POL,11-12-2021,0,19.22,43.55,50.69,55.14,65.68,73.15,80.69,64.68,63.72
Poland,POL,11/19/2021,0,19.57,44.07,51.22,55.59,65.96,73.31,80.8,64.77,63.77
Poland,POL,11/26/2021,0,19.89,44.55,51.8,56.12,66.26,73.48,80.9,64.85,63.83
Poland,POL,12-03-2021,0,20.27,45.16,52.42,56.63,66.57,73.65,81.01,64.95,63.89
Poland,POL,12-10-2021,0,20.73,45.86,53.06,57.15,66.89,73.84,81.14,65.05,63.96
Poland,POL,12/17/2021,0,21.28,46.72,53.7,57.68,67.22,74.05,81.29,65.18,63.98
Poland,POL,12/24/2021,0,21.64,47.28,54.09,57.98,67.4,74.16,81.37,65.25,63.99
Poland,POL,12/31/2021,0,22.25,48.13,54.57,58.4,67.68,74.35,81.5,65.37,64.04
Poland,POL,01-07-2022,1.49,24.07,49.27,55.24,58.9,68,74.55,81.65,65.51,64.09
Poland,POL,1/14/2022,3.94,26.32,50.06,55.75,59.27,68.23,74.7,81.75,65.61,64.14
Poland,POL,1/21/2022,5.85,27.94,50.58,56.1,59.51,68.38,74.8,81.82,65.68,64.2
Poland,POL,1/28/2022,7.92,29.61,51.1,56.42,59.74,68.53,74.9,81.89,65.75,64.26
Poland,POL,02-04-2022,10.17,31.54,51.72,56.73,59.96,68.68,75.01,81.97,65.84,64.27
Poland,POL,02-11-2022,11.95,33.11,52.27,57.02,60.15,68.82,75.12,82.06,65.93,64.27
Poland,POL,2/18/2022,13.43,34.38,52.77,57.29,60.32,68.94,75.2,82.12,66,64.31
Poland,POL,2/25/2022,14.52,35.34,53.19,57.51,60.46,69.04,75.27,82.17,66.07,64.34
Poland,POL,03-04-2022,15.3,36.02,53.46,57.67,60.56,69.1,75.31,82.2,66.1,64.38
Poland,POL,03-11-2022,15.8,36.44,53.64,57.79,60.62,69.14,75.33,82.22,66.13,64.41
Poland,POL,3/18/2022,16.16,36.76,53.78,57.88,60.68,69.17,75.36,82.24,66.15,64.45
Poland,POL,3/25/2022,16.4,36.97,53.88,57.96,60.72,69.2,75.37,82.25,66.17,64.46
Poland,POL,04-01-2022,16.57,37.11,53.96,58.02,60.75,69.22,75.38,82.26,66.18,64.46
Poland,POL,04-08-2022,16.68,37.21,54.02,58.07,60.78,69.23,75.39,82.27,66.19,64.49
Poland,POL,4/15/2022,16.74,37.27,54.07,58.11,60.8,69.24,75.4,82.27,66.19,64.51
Poland,POL,4/22/2022,16.83,37.35,54.12,58.14,60.82,69.25,75.4,82.28,66.2,64.53
Poland,POL,4/29/2022,16.89,37.41,54.16,58.18,60.84,69.26,75.41,82.28,66.21,64.55
Poland,POL,05-06-2022,16.93,37.45,54.19,58.2,60.85,69.27,75.41,82.28,66.21,64.58
Poland,POL,5/13/2022,16.98,37.5,54.22,58.22,60.86,69.28,75.42,82.29,66.21,64.58
Poland,POL,5/20/2022,17.01,37.54,54.26,58.25,60.88,69.28,75.42,82.29,66.22,64.59
Poland,POL,5/27/2022,17.04,37.58,54.29,58.27,60.89,69.29,75.43,82.29,66.22,64.6
Poland,POL,06-03-2022,17.07,37.62,54.32,58.29,60.9,69.29,75.43,82.29,66.23,64.62
Poland,POL,06-10-2022,17.1,37.65,54.34,58.31,60.91,69.3,75.43,82.3,66.23,64.63
Poland,POL,6/17/2022,17.12,37.68,54.36,58.32,60.91,69.3,75.43,82.3,66.23,64.64
Poland,POL,6/24/2022,17.14,37.71,54.38,58.34,60.92,69.31,75.44,82.3,66.24,64.66
Poland,POL,07-01-2022,17.16,37.73,54.4,58.35,60.93,69.31,75.44,82.3,66.24,64.66
Poland,POL,07-08-2022,17.17,37.74,54.41,58.36,60.93,69.31,75.44,82.3,66.24,64.66
Poland,POL,7/15/2022,17.17,37.74,54.41,58.36,60.93,69.31,75.44,82.3,66.24,64.67
Portugal,PRT,01-01-2021,,,0,0,0,0,0,0,0,64.67
Portugal,PRT,01-08-2021,0,0,0,0,0,0,0,0,0,64.68
Portugal,PRT,1/15/2021,0,0,0,0.01,0.03,0.02,0.01,0,0,64.69
Portugal,PRT,1/22/2021,0,0,0,0.16,0.68,0.45,0.24,0.01,0.04,64.7
Portugal,PRT,1/29/2021,0,0,0,0.37,1.47,1.07,0.58,0.11,0.54,64.7
Portugal,PRT,02-05-2021,0,0,0,0.5,1.85,1.51,0.9,0.38,2.11,64.7
Portugal,PRT,02-12-2021,0,0,0.02,0.89,2.79,2.6,1.64,1.19,6.76,64.7
Portugal,PRT,2/19/2021,0,0,0.03,1.12,3.37,3.23,2.11,1.67,8.13,64.71
Portugal,PRT,2/26/2021,0,0,0.04,1.21,3.59,3.48,2.28,1.84,8.9,64.71
Portugal,PRT,03-05-2021,0,0,0.05,1.35,3.9,3.78,2.49,2.13,10.79,64.72
Portugal,PRT,03-12-2021,0,0,0.06,1.43,4.09,3.99,2.66,2.41,16.28,64.73
Portugal,PRT,3/19/2021,0,0,0.06,1.49,4.2,4.11,2.86,2.91,30.6,64.73
Portugal,PRT,3/26/2021,0,0,0.07,1.51,4.26,4.16,2.98,3.04,33.1,64.73
Portugal,PRT,04-02-2021,0,0,0.07,1.53,4.31,4.2,3.13,3.65,44.21,64.73
Portugal,PRT,04-09-2021,0,0,0.08,1.56,4.36,4.26,3.28,4.08,50.97,64.73
Portugal,PRT,4/16/2021,0,0,0.08,1.58,4.4,4.3,3.37,4.41,58.27,64.74
Portugal,PRT,4/23/2021,0,0,0.09,1.6,4.44,4.39,3.58,5.6,76.41,64.74
Portugal,PRT,4/30/2021,0,0,0.1,1.63,4.49,4.53,4.41,9.35,82.28,64.75
Portugal,PRT,05-07-2021,0,0,0.1,1.75,4.75,4.98,7.29,22.99,86.97,64.75
Portugal,PRT,5/14/2021,0,0,0.12,2.45,7.79,9.84,11.9,28.9,88.46,64.75
Portugal,PRT,5/21/2021,0,0,0.13,2.78,8.48,12.83,17.06,36.63,89.7,64.75
Portugal,PRT,5/28/2021,0,0,0.14,3.22,9.06,17.1,27.52,46.9,90.65,64.75
Portugal,PRT,06-04-2021,0,0.01,0.18,3.57,9.81,21.68,42.09,51.82,91.58,64.76
Portugal,PRT,06-11-2021,0,0.02,0.22,3.96,10.81,26.05,50.89,55.11,92.3,64.76
Portugal,PRT,6/18/2021,0,0.02,0.32,4.58,13.41,37.22,57.57,59.35,93.02,64.77
Portugal,PRT,6/25/2021,0,0.03,0.41,4.99,15.15,47.52,62.11,66.41,93.73,64.77
Portugal,PRT,07-02-2021,0,0.03,0.5,5.41,17.07,57.38,68.78,79.35,94.53,64.77
Portugal,PRT,07-09-2021,0,0.04,0.71,6.1,21.58,69.87,80.65,91.68,95.31,64.77
Portugal,PRT,7/16/2021,0,0.05,0.81,7.15,31.17,75.92,86.31,94.68,95.84,64.77
Portugal,PRT,7/23/2021,0,0.06,0.9,9.71,41.57,81.87,89.93,97.01,96.3,64.78
Portugal,PRT,7/30/2021,0,0.07,1.02,12.65,52.27,86.12,93.16,98.56,96.73,64.78
Portugal,PRT,08-06-2021,0,0.08,1.09,19.94,63.84,89.09,94.41,99.16,97.04,64.79
Portugal,PRT,8/13/2021,0,0.08,1.23,30.58,71.05,90.43,95.04,99.51,97.29,64.79
Portugal,PRT,8/20/2021,0,0.18,1.59,40.17,75.48,91.2,95.32,99.68,97.46,64.79
Portugal,PRT,8/27/2021,0,0.33,2.59,45.84,77.93,91.68,95.53,99.83,97.61,64.79
Portugal,PRT,09-03-2021,0,0.62,36.7,58.77,80.4,92.03,95.72,99.96,97.73,64.79
Portugal,PRT,09-10-2021,0,20.42,56.64,68.88,82.36,92.28,95.83,100.05,97.81,64.8
Portugal,PRT,9/17/2021,0,36.18,71.73,75.67,84.4,92.67,96.09,100.24,97.95,64.8
Portugal,PRT,9/24/2021,0,41.35,76.7,78.11,85.42,92.99,96.36,100.44,98.11,64.81
Portugal,PRT,10-01-2021,0,43.47,78.78,79.62,86.1,93.24,96.56,100.6,98.23,64.81
Portugal,PRT,10-08-2021,0,44.87,80.05,80.87,86.66,93.42,96.74,100.73,98.31,64.81
Portugal,PRT,10/15/2021,0,45.75,80.8,81.9,87.18,93.57,96.89,100.85,98.4,64.81
Portugal,PRT,10/22/2021,0,46.28,81.26,82.7,87.6,93.7,97.03,100.96,98.49,64.81
Portugal,PRT,10/29/2021,0,46.65,81.56,83.17,87.85,93.77,97.13,101.04,98.55,64.81
Portugal,PRT,11-05-2021,0,46.96,81.81,83.52,88.04,93.83,97.18,101.08,98.59,64.82
Portugal,PRT,11-12-2021,0,47.26,82.05,83.91,88.27,93.9,97.23,101.12,98.64,64.82
Portugal,PRT,11/19/2021,0,47.54,82.26,84.24,88.48,93.96,97.28,101.17,98.68,64.82
Portugal,PRT,11/26/2021,0,47.79,82.47,84.53,88.67,94.02,97.34,101.23,98.73,64.82
Portugal,PRT,12-03-2021,0.01,48.11,82.72,84.86,88.88,94.09,97.4,101.27,98.78,64.82
Portugal,PRT,12-10-2021,0.01,48.56,83.01,85.23,89.13,94.19,97.48,101.35,98.85,64.83
Portugal,PRT,12/17/2021,0.02,48.84,83.21,85.51,89.32,94.26,97.55,101.42,98.92,64.83
Portugal,PRT,12/24/2021,0.02,49.27,83.44,85.8,89.52,94.35,97.62,101.48,98.96,64.83
Portugal,PRT,12/31/2021,0.02,49.84,83.72,86.15,89.79,94.47,97.71,101.54,99.01,64.84
Portugal,PRT,01-07-2022,0.07,50.31,83.93,86.36,89.95,94.53,97.77,101.58,99.04,64.84
Portugal,PRT,1/14/2022,0.11,50.98,84.22,86.63,90.17,94.63,97.85,101.63,99.09,64.84
Portugal,PRT,1/21/2022,0.21,51.43,84.37,86.81,90.31,94.7,97.89,101.66,99.12,64.84
Portugal,PRT,1/28/2022,0.32,51.87,84.51,86.95,90.43,94.76,97.94,101.7,99.15,64.84
Portugal,PRT,02-04-2022,2.79,60.35,84.69,87.11,90.57,94.82,97.98,101.73,99.18,64.84
Portugal,PRT,02-11-2022,2.82,60.6,84.82,87.31,90.71,94.88,98.03,101.76,99.22,64.84
Portugal,PRT,2/18/2022,3.1,61.17,84.9,87.45,90.81,94.93,98.06,101.79,99.26,64.85
Portugal,PRT,2/25/2022,19.29,65.88,84.95,87.53,90.87,94.96,98.08,101.81,99.28,64.85
Portugal,PRT,03-04-2022,19.66,66.19,84.99,87.59,90.92,94.98,98.1,101.82,99.29,64.85
Portugal,PRT,03-11-2022,20.71,66.66,85.03,87.64,90.96,95,98.11,101.83,99.31,64.85
Portugal,PRT,3/18/2022,20.96,66.83,85.07,87.69,91,95.02,98.13,101.84,99.32,64.85
Portugal,PRT,3/25/2022,22.37,67.31,85.09,87.72,91.02,95.03,98.13,101.85,99.33,64.86
Portugal,PRT,04-01-2022,23.56,67.77,85.1,87.74,91.05,95.03,98.14,101.85,99.34,64.86
Portugal,PRT,04-08-2022,23.95,67.95,85.12,87.77,91.07,95.04,98.14,101.86,99.34,64.86
Portugal,PRT,4/15/2022,24.08,68.03,85.13,87.78,91.08,95.05,98.15,101.86,99.35,64.86
Portugal,PRT,4/22/2022,24.71,68.41,85.15,87.8,91.1,95.06,98.15,101.86,99.35,64.86
Portugal,PRT,4/29/2022,25.47,68.82,85.16,87.82,91.11,95.06,98.16,101.87,99.35,64.86
Portugal,PRT,05-06-2022,26.12,69.27,85.17,87.83,91.13,95.07,98.16,101.87,99.36,64.86
Portugal,PRT,5/13/2022,26.83,69.71,85.19,87.85,91.14,95.07,98.16,101.87,99.36,64.86
Portugal,PRT,5/20/2022,27.49,70.09,85.2,87.86,91.15,95.07,98.17,101.88,99.37,64.86
Portugal,PRT,5/27/2022,28.12,70.46,85.21,87.87,91.16,95.08,98.17,101.88,99.38,64.87
Portugal,PRT,06-03-2022,28.51,70.71,85.22,87.88,91.17,95.08,98.17,101.88,99.38,64.87
Portugal,PRT,06-10-2022,28.82,70.93,85.23,87.89,91.18,95.08,98.17,101.88,99.39,64.87
Portugal,PRT,6/17/2022,29.14,71.14,85.24,87.9,91.19,95.09,98.18,101.89,99.39,64.87
Portugal,PRT,6/24/2022,29.6,71.44,85.25,87.9,91.2,95.09,98.18,101.89,99.4,64.87
Portugal,PRT,07-01-2022,29.92,71.66,85.26,87.91,91.2,95.09,98.18,101.89,99.4,64.87
Portugal,PRT,07-08-2022,30.2,71.85,85.26,87.92,91.21,95.09,98.18,101.89,99.41,64.88
Portugal,PRT,7/15/2022,30.43,72.01,85.27,87.93,91.22,95.1,98.18,101.9,99.41,64.88
Portugal,PRT,7/19/2022,30.47,72.05,85.28,87.93,91.22,95.1,98.18,101.9,99.41,64.88
Slovakia,SVK,01-08-2021,,0,0,0,0,0,0,0,0,64.88
Slovakia,SVK,1/15/2021,,0,0,0,0,0,0,0,0,64.88
Slovakia,SVK,1/22/2021,,0,0,0.01,0.08,0.09,0.07,0.02,0.01,64.88
Slovakia,SVK,1/29/2021,,0,0,0.05,0.24,0.35,0.25,0.11,0.04,64.88
Slovakia,SVK,02-05-2021,,0,0,0.22,0.79,1.16,0.82,0.36,0.15,64.89
Slovakia,SVK,02-12-2021,,0,0,0.54,1.54,2.25,1.6,0.7,0.33,64.89
Slovakia,SVK,2/19/2021,,0,0,0.99,2.3,3.32,2.34,1.14,0.94,64.89
Slovakia,SVK,2/26/2021,,0,0,1.39,2.73,3.91,2.87,2.56,8.56,64.89
Slovakia,SVK,03-05-2021,,0,0.01,1.6,2.94,4.21,3.27,6.66,19.03,64.89
Slovakia,SVK,03-12-2021,,0,0.01,1.87,3.2,4.59,3.77,9.57,26.01,64.89
Slovakia,SVK,3/19/2021,,0,0.01,2.03,3.41,5.11,4.66,10.89,28.6,64.89
Slovakia,SVK,3/26/2021,,0,0.01,2.18,3.6,5.43,5.04,11.9,30.77,64.9
Slovakia,SVK,04-02-2021,,0,0.02,2.23,3.7,5.58,5.25,12.27,31.44,64.9
Slovakia,SVK,04-09-2021,,0,0.02,2.28,3.83,5.81,5.68,16.09,32.89,64.9
Slovakia,SVK,4/16/2021,,0,0.03,2.36,3.98,6.1,6.19,26.32,36.84,64.9
Slovakia,SVK,4/23/2021,,0,0.03,2.49,4.56,7.04,7.23,36.43,44.97,64.9
Slovakia,SVK,4/30/2021,,0,0.03,2.58,5.02,7.75,10.97,45.03,47.52,64.9
Slovakia,SVK,05-07-2021,,0,0.03,2.73,5.87,8.84,15.2,50.16,49.24,64.9
Slovakia,SVK,5/14/2021,,0,0.03,3.1,7.2,10.69,18.98,52.88,50.76,64.91
Slovakia,SVK,5/21/2021,,0,0.03,3.36,7.87,11.65,25.79,56.25,52,0
Slovakia,SVK,5/28/2021,,0,0.11,3.99,8.8,13,33.35,59.76,53.5,0
Slovakia,SVK,06-04-2021,,0,0.19,5.17,10.5,17.22,41.24,62.71,55.15,0
Slovakia,SVK,06-11-2021,,0,0.26,6.47,13.41,24.79,47.93,64.7,56.45,0
Slovakia,SVK,6/18/2021,,0,0.71,8.92,17.97,32.6,51.33,66.45,57.71,0
Slovakia,SVK,6/25/2021,,0,1.34,11.96,23.65,38.49,53.4,67.65,58.55,0
Slovakia,SVK,07-02-2021,,0.01,2.16,15.75,28.18,42.42,55.11,68.79,59.48,0
Slovakia,SVK,07-09-2021,,0.04,3.08,19.37,31.61,44.79,56.39,69.76,60.23,0
Slovakia,SVK,7/16/2021,,0.08,3.93,23.04,34.13,46.48,57.47,70.52,60.81,0
Slovakia,SVK,7/23/2021,,0.5,6.73,25.67,35.77,47.55,58.26,71.16,61.38,0
Slovakia,SVK,7/30/2021,,1.15,9.48,28.65,37.37,48.82,59.1,71.78,61.93,0
Slovakia,SVK,08-06-2021,,1.95,12.6,31.78,38.9,50.07,59.82,72.27,62.32,0.1
Slovakia,SVK,8/13/2021,,2.6,15.05,34.17,40.25,51.18,60.53,72.8,62.81,0.13
Slovakia,SVK,8/20/2021,,3.06,16.84,35.81,41.23,52.01,61.08,73.23,63.18,0.27
Slovakia,SVK,8/27/2021,,3.61,18.47,37.02,41.99,52.73,61.6,73.62,63.53,0.45
Slovakia,SVK,09-03-2021,,4,19.69,38.05,42.61,53.32,62.04,73.99,63.85,0.54
Slovakia,SVK,09-10-2021,,4.48,21.04,38.96,43.18,53.86,62.43,74.34,64.15,0.57
Slovakia,SVK,9/17/2021,0,4.83,22.04,39.82,43.7,54.36,62.78,74.66,64.44,0.7
Slovakia,SVK,9/24/2021,0,5.19,23.06,40.63,44.2,54.79,63.11,74.94,64.71,0.79
Slovakia,SVK,10-01-2021,0,5.52,23.89,41.33,44.61,55.14,63.34,75.13,64.88,0.83
Slovakia,SVK,10-08-2021,0,5.75,24.46,41.9,44.96,55.42,63.55,75.33,65.05,1.03
Slovakia,SVK,10/15/2021,0,5.94,24.93,42.45,45.28,55.68,63.74,75.49,65.2,1.33
Slovakia,SVK,10/22/2021,0,6.15,25.46,43.05,45.65,55.98,63.99,75.71,65.42,1.59
Slovakia,SVK,10/29/2021,0,6.32,25.93,43.6,46,56.29,64.21,75.91,65.63,1.72
Slovakia,SVK,11-05-2021,0,6.49,26.37,44.08,46.35,56.58,64.4,76.08,65.79,1.75
Slovakia,SVK,11-12-2021,0,6.65,26.81,44.77,46.89,57.02,64.66,76.27,65.98,1.76
Slovakia,SVK,11/19/2021,0,6.81,27.17,45.6,47.56,57.53,64.94,76.47,66.12,1.77
Slovakia,SVK,11/26/2021,0.01,7.04,27.65,46.57,48.3,58.09,65.28,76.72,66.34,1.78
Slovakia,SVK,12-03-2021,0.01,7.25,28.09,47.12,48.72,58.46,65.52,76.91,66.51,1.98
Slovakia,SVK,12-10-2021,0.02,7.51,28.7,47.77,49.26,58.93,65.88,77.22,66.77,2.26
Slovakia,SVK,12/17/2021,0.02,7.82,29.49,48.64,49.99,59.57,66.35,77.6,67.1,2.5
Slovakia,SVK,12/24/2021,0.04,8.13,30.24,49.26,50.46,60,66.71,77.9,67.35,2.57
Slovakia,SVK,12/31/2021,0.04,8.45,31.02,49.75,50.9,60.42,67.08,78.24,67.67,2.61
Slovakia,SVK,01-07-2022,0.05,8.83,31.84,50.34,51.38,60.83,67.59,78.78,68.17,2.67
Slovakia,SVK,1/14/2022,0.08,9.29,32.62,50.88,51.76,61.17,68.29,79.49,68.91,2.71
Slovakia,SVK,1/21/2022,0.09,9.5,33.07,51.22,51.98,61.36,68.67,79.88,69.32,2.73
Slovakia,SVK,1/28/2022,0.61,10.31,33.56,51.52,52.17,61.52,68.99,80.2,69.66,2.76
Slovakia,SVK,02-04-2022,1.12,11.09,34.1,51.83,52.34,61.65,69.2,80.43,69.92,2.77
Slovakia,SVK,02-11-2022,1.71,11.87,34.55,52.08,52.48,61.76,69.35,80.58,70.11,2.78
Slovakia,SVK,2/18/2022,2.13,12.42,34.87,52.26,52.58,61.84,69.45,80.69,70.25,2.79
Slovakia,SVK,2/25/2022,2.32,12.74,35.08,52.38,52.66,61.9,69.51,80.77,70.35,2.79
Slovakia,SVK,03-04-2022,2.42,12.91,35.21,52.44,52.7,61.94,69.54,80.8,70.39,2.8
Slovakia,SVK,03-11-2022,2.53,13.04,35.28,52.49,52.73,61.96,69.56,80.82,70.41,2.8
Slovakia,SVK,3/18/2022,2.6,13.13,35.34,52.52,52.75,61.97,69.57,80.83,70.43,2.8
Slovakia,SVK,3/25/2022,2.64,13.19,35.39,52.55,52.77,61.98,69.58,80.84,70.44,2.82
Slovakia,SVK,04-01-2022,2.67,13.24,35.41,52.57,52.78,61.99,69.59,80.85,70.45,2.84
Slovakia,SVK,04-08-2022,2.68,13.27,35.44,52.59,52.8,62,69.6,80.85,70.47,2.86
Slovakia,SVK,4/15/2022,2.7,13.3,35.44,52.6,52.81,62.01,69.6,80.86,70.47,2.87
Slovakia,SVK,4/22/2022,2.72,13.33,35.46,52.61,52.82,62.01,69.61,80.86,70.48,2.9
Slovakia,SVK,4/29/2022,2.73,13.35,35.48,52.62,52.82,62.02,69.61,80.87,70.48,2.92
Slovakia,SVK,05-06-2022,2.74,13.38,35.5,52.63,52.83,62.02,69.61,80.87,70.49,2.95
Slovakia,SVK,5/13/2022,2.74,13.39,35.51,52.64,52.84,62.03,69.62,80.88,70.49,2.97
Slovakia,SVK,5/20/2022,2.75,13.4,35.51,52.65,52.84,62.03,69.62,80.88,70.49,2.99
Slovakia,SVK,5/27/2022,2.76,13.42,35.52,52.66,52.84,62.03,69.62,80.88,70.5,3.02
Slovakia,SVK,06-03-2022,2.76,13.43,35.53,52.66,52.85,62.04,69.62,80.88,70.5,3.05
Slovakia,SVK,06-10-2022,2.77,13.44,35.54,52.67,52.85,62.04,69.62,80.88,70.5,3.11
Slovakia,SVK,6/17/2022,2.77,13.45,35.54,52.68,52.85,62.04,69.62,80.88,70.51,3.16
Slovakia,SVK,6/24/2022,2.77,13.45,35.55,52.68,52.86,62.04,69.63,80.89,70.51,3.26
Slovakia,SVK,07-01-2022,2.78,13.46,35.56,52.69,52.86,62.05,69.63,80.89,70.51,3.46
Slovakia,SVK,07-08-2022,2.78,13.47,35.56,52.69,52.86,62.05,69.63,80.89,70.51,3.57
Slovakia,SVK,7/15/2022,2.78,13.47,35.56,52.69,52.86,62.05,69.63,80.89,70.51,3.67
Slovenia,SVN,01-08-2021,,,,0,0,0,0,0,0,3.89
Slovenia,SVN,1/15/2021,,,,0,0.01,0.01,0.01,0,0.01,4.1
Slovenia,SVN,1/22/2021,,,,0.05,0.34,0.61,0.39,0.52,2.44,4.27
Slovenia,SVN,1/29/2021,,,,0.29,1.46,2.13,1.18,0.92,2.93,4.46
Slovenia,SVN,02-05-2021,,,,0.46,1.91,2.71,1.53,1.36,12.14,4.69
Slovenia,SVN,02-12-2021,,,,0.53,2.1,2.94,1.62,1.47,13.65,4.86
Slovenia,SVN,2/19/2021,,,,0.58,2.19,3.05,1.67,1.51,14.25,5.04
Slovenia,SVN,2/26/2021,,,,0.61,2.24,3.1,1.7,1.53,14.48,5.26
Slovenia,SVN,03-05-2021,,,,0.67,2.36,3.23,1.76,1.63,22.64,5.5
Slovenia,SVN,03-12-2021,,,,0.71,2.43,3.32,1.84,2.91,37,5.73
Slovenia,SVN,3/19/2021,,,,0.73,2.45,3.36,1.87,7.82,45.32,5.97
